Index,Highest Charting Position,Streams,Artist Followers,Genre,Tempo,Duration (ms)
600,65,4906324.0,8766508.0,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",94.053,216747.0
601,17,4892682.0,6852509.0,['brooklyn drill'],99.7,201600.0
602,188,4879971.0,2147875.0,['contemporary country'],126.01899999999999,216573.0
603,190,4860714.0,2147875.0,['contemporary country'],115.05799999999999,156747.0
604,117,4815342.0,4281787.0,"['forro', 'piseiro']",168.09599999999998,166838.0
605,5,4812765.0,23848461.0,"['k-pop', 'k-pop girl group']",159.972,177813.0
606,22,4790427.0,31552500.0,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']",93.995,172762.0
607,76,4769618.0,27167675.0,"['dance pop', 'pop', 'uk pop']",114.999,156911.0
608,141,5317174.0,1674348.0,['german hip hop'],100.119,201501.0
609,15,4986214.0,42227614.0,"['pop', 'post-teen pop']",79.015,215627.0
610,13,4858392.0,724903.0,"['bedroom soul', 'pop']",112.022,158571.0
611,171,4848222.0,14122.0,[],138.023,173913.0
612,66,4655272.0,31552500.0,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']",100.015,214290.0
613,138,4630572.0,35910149.0,"['classic rock', 'glam rock', 'rock']",156.27100000000002,209413.0
614,61,4606011.0,29067437.0,"['latin', 'reggaeton', 'reggaeton colombiano']",94.01799999999999,205933.0
615,183,4580123.0,4281787.0,"['forro', 'piseiro']",168.00799999999998,182977.0
616,49,4540781.0,5002317.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",90.494,193293.0
617,27,4516053.0,441714.0,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']",123.935,168387.0
618,68,4504304.0,9998991.0,"['k-pop', 'k-pop girl group']",150.084,205493.0
619,158,4488125.0,1777797.0,"['dream smp', 'viral rap']",84.98,105176.0
620,1,23235257.0,6931357.0,"['dance pop', 'pop', 'r&b', 'urban contemporary']",150.273,241107.0
621,2,20709328.0,1631876.0,"['disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",107.682,262960.0
622,3,16657592.0,67208170.0,"['dance pop', 'pop', 'post-teen pop']",191.9,204093.0
623,5,16613649.0,222627.0,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rockabilly', 'vocal jazz']",67.196,126267.0
624,7,16527404.0,20637.0,[],119.705,130973.0
625,6,15424001.0,4702232.0,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",94.775,206640.0
626,8,14582001.0,369548.0,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'mellow gold', 'vocal jazz']",201.62900000000002,151933.0
627,9,12266990.0,7869617.0,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",159.878,229640.0
628,14,11664490.0,239129.0,"['latin pop', 'puerto rican pop']",148.83700000000002,182067.0
629,11,10884855.0,1139096.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",134.009,117147.0
630,19,10787165.0,4953667.0,"['adult standards', 'easy listening', 'lounge']",142.16899999999998,155453.0
631,15,10609206.0,48544923.0,"['canadian pop', 'pop', 'post-teen pop']",161.993,182947.0
632,16,10508459.0,1251372.0,[],91.751,181267.0
633,17,10476212.0,4883.0,['musical advocacy'],115.412,222533.0
634,23,9882989.0,3609658.0,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']",94.736,227653.0
635,21,9852792.0,4702232.0,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",151.251,119787.0
636,24,9509781.0,4313100.0,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",146.172,214333.0
637,22,8804531.0,, ,,
638,32,8478518.0,1634288.0,"['adult standards', 'lounge', 'soul', 'vocal jazz']",78.696,192160.0
639,39,7045348.0,359973.0,"['adult standards', 'easy listening', 'lounge', 'swing', 'vocal jazz']",130.503,177480.0
640,114,6912271.0,4958353.0,"['atl hip hop', 'plugg', 'rap', 'trap']",140.028,164591.0
641,42,6716353.0,58479.0,"['adult standards', 'american folk revival']",140.467,135533.0
642,47,6404964.0,382997.0,"['celtic', 'celtic punk', 'celtic rock', 'folk punk', 'irish folk', 'punk']",78.111,272467.0
643,38,6052105.0,99249.0,"['classic uk pop', 'new wave pop', 'rock-and-roll', 'rockabilly', 'soft rock']",202.899,220160.0
644,62,6007011.0,5698788.0,"['rock-and-roll', 'rockabilly']",94.51799999999999,129173.0
645,65,5802508.0,1251372.0,[],151.925,162897.0
646,59,5801639.0,1251372.0,[],146.861,144080.0
647,52,5687085.0,1324920.0,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']",87.101,202547.0
648,60,5422082.0,336373.0,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",112.874,155933.0
649,69,5394054.0,1251372.0,[],126.62700000000001,166453.0
650,66,5353591.0,7504724.0,"['glam rock', 'mellow gold', 'piano rock']",140.308,272394.0
651,54,5209372.0,5002317.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",143.89600000000002,174960.0
652,166,5191001.0,1293055.0,"['forro', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",160.061,186533.0
653,197,5152906.0,15019109.0,"['sertanejo', 'sertanejo universitario']",117.399,164459.0
654,71,10522305.0,1549216.0,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",128.70600000000002,126360.0
655,73,10509961.0,, ,,
656,74,10455065.0,31161671.0,"['permanent wave', 'pop']",132.062,268521.0
657,83,9548924.0,17097317.0,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",75.248,170964.0
658,85,9474711.0,20528724.0,"['australian dance', 'australian pop', 'dance pop', 'pop']",92.986,205267.0
659,86,9457199.0,9470311.0,"['dance pop', 'pop', 'post-teen pop']",147.08,255400.0
660,89,9270017.0,1298537.0,"['contemporary country', 'country', 'country road', 'modern country rock']",113.99799999999999,173560.0
661,92,9167304.0,5436999.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",146.035,200880.0
662,102,8813922.0,3916979.0,"['dance pop', 'pop']",118.07799999999999,169245.0
663,104,8696354.0,4805333.0,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']",93.0,156773.0
664,107,8614955.0,46814751.0,"['detroit hip hop', 'hip hop', 'rap']",140.945,224656.0
665,111,8387899.0,1251372.0,[],102.103,86760.0
666,117,8177832.0,4702232.0,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",122.331,171093.0
667,119,8160534.0,353571.0,"['hollywood', 'show tunes']",113.40100000000001,166147.0
668,22,8115520.0,42227614.0,"['pop', 'post-teen pop']",145.916,229840.0
669,123,8064361.0,1151360.0,"['motown', 'soul']",128.89700000000002,181267.0
670,126,8022773.0,127251.0,"['adult standards', 'lounge', 'torch song', 'vocal jazz']",84.485,206067.0
671,127,7993078.0,1024868.0,['soundtrack'],46.718,85267.0
672,19,7901968.0,42227614.0,"['pop', 'post-teen pop']",112.05,185320.0
673,133,7792643.0,1251372.0,[],83.506,148147.0
674,140,7536851.0,33893352.0,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",83.60799999999999,196254.0
675,144,7367482.0,1139096.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",130.036,143733.0
676,145,7363913.0,4224071.0,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",139.986,267600.0
677,147,7350024.0,2877234.0,"['british soul', 'dance pop', 'europop', 'pop', 'post-teen pop', 'talent show']",112.986,239587.0
678,149,7301381.0,1251372.0,[],130.594,118840.0
679,150,7299201.0,8037861.0,"['dance pop', 'pop', 'post-teen pop']",81.96600000000001,154747.0
680,152,7281773.0,10606572.0,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",84.796,219653.0
681,156,7227612.0,1139096.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",136.471,135760.0
682,157,7225080.0,4953667.0,"['adult standards', 'easy listening', 'lounge']",110.37799999999999,136427.0
683,159,7182262.0,4953667.0,"['adult standards', 'easy listening', 'lounge']",174.609,120693.0
684,160,7170169.0,6931357.0,"['dance pop', 'pop', 'r&b', 'urban contemporary']",78.49600000000001,200467.0
685,161,7149158.0,359973.0,"['adult standards', 'easy listening', 'lounge', 'swing', 'vocal jazz']",101.529,165667.0
686,167,6985392.0,3083825.0,['a cappella'],89.91799999999999,268960.0
687,175,6809438.0,424935.0,"['chicago soul', 'classic soul', 'funk', 'motown', 'neo soul', 'quiet storm', 'soul', 'southern soul']",93.04700000000001,231173.0
688,180,6680928.0,659472.0,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",126.01100000000001,149307.0
689,181,6657404.0,42227614.0,"['pop', 'post-teen pop']",134.002,228027.0
690,182,6652130.0,18936929.0,"['dance pop', 'pop', 'post-teen pop']",137.494,182521.0
691,184,6635128.0,1564750.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",104.999,255307.0
692,24,6635109.0,42227614.0,"['pop', 'post-teen pop']",74.952,245440.0
693,192,6400108.0,6896776.0,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",183.18,177440.0
694,197,6278993.0,10606572.0,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",179.967,161013.0
695,28,16213589.0,42227614.0,"['pop', 'post-teen pop']",122.079,315147.0
696,34,14519547.0,42227614.0,"['pop', 'post-teen pop']",88.85600000000001,260440.0
697,38,14392788.0,42227614.0,"['pop', 'post-teen pop']",119.96600000000001,225880.0
698,39,14385703.0,42227614.0,"['pop', 'post-teen pop']",107.895,275320.0
699,43,13810722.0,42227614.0,"['pop', 'post-teen pop']",125.177,304107.0
700,45,13583538.0,42227614.0,"['pop', 'post-teen pop']",157.895,215920.0
701,53,12782098.0,42227614.0,"['pop', 'post-teen pop']",127.96700000000001,275040.0
702,57,12234761.0,42227614.0,"['pop', 'post-teen pop']",96.103,257773.0
703,70,11245393.0,42227614.0,"['pop', 'post-teen pop']",151.884,180653.0
704,74,10561183.0,5002317.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",165.945,216560.0
705,97,8901697.0,5002317.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",172.995,199787.0
706,126,7655623.0,5002317.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",152.058,242267.0
707,129,7524738.0,5002317.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",123.105,148707.0
708,139,7117347.0,5002317.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",130.036,201093.0
709,147,6865689.0,5002317.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",158.07299999999998,176027.0
710,152,6763705.0,5002317.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",142.04,150853.0
711,17,6388079.0,36177712.0,"['latin', 'reggaeton', 'trap latino']",123.01299999999999,191526.0
712,183,6108393.0,5002317.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",133.971,37013.0
713,185,6068816.0,5002317.0,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",142.017,325413.0
714,1,5845457.0,42227614.0,"['pop', 'post-teen pop']",130.033,239560.0
715,74,9325928.0,19102888.0,"['chicago rap', 'melodic rap']",76.017,183783.0
716,104,7932101.0,33893352.0,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",98.991,202357.0
717,138,6653913.0,35340069.0,"['canadian contemporary r&b', 'canadian pop', 'pop']",170.903,216123.0
718,15,6567755.0,3828418.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",145.013,227478.0
719,29,6204228.0,36177712.0,"['latin', 'reggaeton', 'trap latino']",126.054,139576.0
720,167,5929516.0,7816213.0,"['atl hip hop', 'atl trap', 'rap', 'trap']",139.995,210699.0
721,86,5884221.0,15778531.0,"['dance pop', 'pop', 'post-teen pop']",121.98100000000001,196453.0
722,18,5698275.0,37151476.0,"['k-pop', 'k-pop boy group']",121.95299999999999,254950.0
723,46,5436450.0,133998.0,"['alt z', 'modern indie pop', 'social media pop']",113.96799999999999,136839.0
724,9,5390363.0,36177712.0,"['latin', 'reggaeton', 'trap latino']",96.17200000000001,295177.0
725,43,5375449.0,36177712.0,"['latin', 'reggaeton', 'trap latino']",90.01899999999999,162299.0
726,60,5370330.0,2238190.0,['australian hip hop'],73.779,181688.0
727,180,5364223.0,181236.0,[],133.928,215280.0
728,35,5314734.0,1276406.0,['cali rap'],90.988,192745.0
729,41,12914431.0,36177712.0,"['latin', 'reggaeton', 'trap latino']",145.001,162151.0
730,44,12660806.0,36177712.0,"['latin', 'reggaeton', 'trap latino']",133.037,213609.0
731,48,12507010.0,36177712.0,"['latin', 'reggaeton', 'trap latino']",76.993,165199.0
732,53,11298839.0,36177712.0,"['latin', 'reggaeton', 'trap latino']",139.988,221187.0
733,59,11066606.0,36177712.0,"['latin', 'reggaeton', 'trap latino']",191.91099999999997,163053.0
734,63,10957181.0,36177712.0,"['latin', 'reggaeton', 'trap latino']",171.918,151506.0
735,66,10733416.0,36177712.0,"['latin', 'reggaeton', 'trap latino']",90.87200000000001,157673.0
736,83,9624871.0,3609658.0,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']",94.736,227653.0
737,16,8413330.0,37151476.0,"['k-pop', 'k-pop boy group']",114.91,222243.0
738,24,7703744.0,37151476.0,"['k-pop', 'k-pop boy group']",104.994,202313.0
739,26,7165808.0,37151476.0,"['k-pop', 'k-pop boy group']",101.085,239722.0
740,27,7010227.0,37151476.0,"['k-pop', 'k-pop boy group']",125.904,204800.0
741,151,6006877.0,15778531.0,"['dance pop', 'pop', 'post-teen pop']",115.016,213672.0
742,171,5842320.0,36177712.0,"['latin', 'reggaeton', 'trap latino']",118.671,199720.0
743,172,5816739.0,15778531.0,"['dance pop', 'pop', 'post-teen pop']",175.984,205733.0
744,63,5463964.0,2435159.0,"['latin', 'reggaeton', 'trap latino']",92.988,227520.0
745,78,8392247.0,37151476.0,"['k-pop', 'k-pop boy group']",114.822,179548.0
746,105,7276896.0,4430628.0,"['italian hip hop', 'italian pop', 'trap italiana']",99.984,193555.0
747,82,6241923.0,4431309.0,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",101.022,178374.0
748,139,6152821.0,8123757.0,"['mariachi', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",124.889,171360.0
749,162,5504912.0,4430628.0,"['italian hip hop', 'italian pop', 'trap italiana']",120.046,230389.0
750,88,5362508.0,247480.0,['south african house'],124.009,342613.0
751,19,5358940.0,, ,,
752,174,5263469.0,4430628.0,"['italian hip hop', 'italian pop', 'trap italiana']",131.988,192965.0
753,36,5203423.0,2953525.0,"['basshall', 'francoton']",98.031,166851.0
754,140,5196635.0,2238190.0,['australian hip hop'],167.827,151705.0
755,7,5164187.0,19102888.0,"['chicago rap', 'melodic rap']",158.83100000000002,196180.0
756,22,5039047.0,23848461.0,"['k-pop', 'k-pop girl group']",152.045,201122.0
757,41,4995203.0,100635.0,['nz pop'],149.836,184905.0
758,188,4988571.0,11034144.0,"['dance pop', 'pop']",76.899,484147.0
759,192,4920218.0,4430628.0,"['italian hip hop', 'italian pop', 'trap italiana']",137.97299999999998,191869.0
760,24,4914682.0,9949044.0,"['atl hip hop', 'hip hop', 'rap', 'trap']",143.01,195906.0
761,105,4911995.0,1963296.0,"['indie pop', 'modern rock', 'pop', 'rock']",120.023,178000.0
762,44,4911749.0,2334615.0,"['contemporary country', 'country', 'pop']",89.991,167693.0
763,87,4907925.0,260236.0,"['pop r&b', 'r&b']",122.074,203145.0
764,129,4899440.0,7909963.0,"['colombian pop', 'latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",143.86,191945.0
765,9,4878286.0,150587.0,['melodic rap'],130.02200000000002,147800.0
766,95,7292247.0,10491105.0,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",151.951,213520.0
767,86,5929062.0,3509653.0,"['contemporary country', 'country road']",86.97,191406.0
768,74,5602168.0,1245965.0,['k-pop girl group'],142.018,217088.0
769,140,5561227.0,6096559.0,"['puerto rican pop', 'trap latino']",90.086,185719.0
770,153,5445204.0,10491105.0,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",144.08100000000002,274313.0
771,117,5361669.0,213344.0,"['afroswing', 'london rap', 'uk alternative hip hop', 'uk hip hop']",127.954,161668.0
772,20,5308945.0,67208170.0,"['dance pop', 'pop', 'post-teen pop']",88.33200000000001,239949.0
773,52,5303146.0,3866304.0,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",99.993,143375.0
774,124,5201322.0,9398941.0,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",119.965,213693.0
775,144,5158896.0,689627.0,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'viral pop']",149.967,172245.0
776,168,5151014.0,10491105.0,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",123.04299999999999,228796.0
777,157,5083648.0,2688557.0,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",114.32799999999999,242293.0
778,22,5043665.0,6281829.0,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",85.84,218902.0
779,25,4980571.0,67208170.0,"['dance pop', 'pop', 'post-teen pop']",128.006,149900.0
780,53,4926802.0,1685215.0,"['indie poptimism', 'pop']",89.64299999999999,153294.0
781,32,4899099.0,18306226.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",174.021,246000.0
782,102,4872409.0,661863.0,['sad rap'],118.917,179080.0
783,162,4863053.0,486194.0,"['rap', 'trap']",129.966,170233.0
784,29,4746415.0,5371000.0,['contemporary country'],151.964,232533.0
785,76,4739241.0,, ,,
786,156,4732343.0,4759367.0,"['alternative r&b', 'viral pop']",88.964,209274.0
787,92,4731423.0,23936368.0,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",105.027,275893.0
788,5,4721082.0,47061119.0,"['electropop', 'pop']",104.89,210005.0
789,163,4713873.0,3152313.0,"['champeta', 'colombian pop', 'electro latino', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",173.905,174027.0
790,38,5798744.0,67208170.0,"['dance pop', 'pop', 'post-teen pop']",161.884,208457.0
791,31,5282490.0,67208170.0,"['dance pop', 'pop', 'post-teen pop']",127.698,157710.0
792,42,5249342.0,67208170.0,"['dance pop', 'pop', 'post-teen pop']",127.89399999999999,200733.0
793,168,5226940.0,2238190.0,['australian hip hop'],82.363,153147.0
794,49,5220504.0,3198705.0,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']",117.007,206760.0
795,119,5064484.0,26784251.0,"['latin', 'reggaeton', 'reggaeton colombiano']",170.081,198570.0
796,85,5033798.0,29238936.0,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",168.045,233160.0
797,25,4951481.0,9949044.0,"['atl hip hop', 'hip hop', 'rap', 'trap']",172.08,193839.0
798,41,4924030.0,6852509.0,['brooklyn drill'],88.834,164580.0
799,49,4896521.0,67208170.0,"['dance pop', 'pop', 'post-teen pop']",92.01299999999999,158436.0
800,59,4865084.0,67208170.0,"['dance pop', 'pop', 'post-teen pop']",159.852,146959.0
801,30,4813796.0,83337783.0,"['pop', 'uk pop']",92.977,197867.0
802,29,4787127.0,10580764.0,"['colombian pop', 'reggaeton colombiano']",178.032,211613.0
803,42,4784580.0,1606884.0,"['rap', 'trap']",162.94799999999998,167916.0
804,14,4773792.0,1251372.0,[],172.27700000000002,151147.0
805,51,10941573.0,67208170.0,"['dance pop', 'pop', 'post-teen pop']",120.109,183874.0
806,65,9399230.0,67208170.0,"['dance pop', 'pop', 'post-teen pop']",110.03399999999999,179861.0
807,66,9397167.0,67208170.0,"['dance pop', 'pop', 'post-teen pop']",87.865,132279.0
808,146,5605234.0,19345579.0,"['pop', 'r&b', 'soul']",118.427,358053.0
809,105,5229835.0,17097317.0,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",102.99799999999999,171030.0
810,91,5226264.0,1683006.0,"['german hip hop', 'hamburg hip hop']",181.942,168991.0
811,176,5103194.0,17097317.0,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",128.04399999999998,207528.0
812,179,5096618.0,20110171.0,"['australian rock', 'hard rock', 'rock']",115.728,208400.0
813,38,4914412.0,10741972.0,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']",110.075,180788.0
814,133,4904772.0,345027.0,"['memphis hip hop', 'rap', 'southern hip hop', 'trap']",126.03,182857.0
815,23,4825749.0,8766508.0,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",171.94299999999998,247308.0
816,14,4821213.0,17732077.0,"['rap', 'slap house']",154.981,202795.0
817,11,6846771.0,23848461.0,"['k-pop', 'k-pop girl group']",111.712,161168.0
818,82,5547002.0,8673345.0,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",160.048,199758.0
819,88,5079328.0,67208170.0,"['dance pop', 'pop', 'post-teen pop']",106.96600000000001,207320.0
820,19,5016343.0,5966748.0,"['dance pop', 'pop', 'pop rap']",105.01299999999999,249143.0
821,137,5010179.0,4442273.0,"['dance pop', 'electropop', 'pop', 'post-teen pop']",82.96,146375.0
822,56,4980744.0,1251372.0,[],103.072,159863.0
823,1,4941592.0,179193.0,['pop rap'],129.97899999999998,165978.0
824,37,4817969.0,2172969.0,"['argentine hip hop', 'trap argentino', 'trap latino']",91.985,219202.0
825,172,4765198.0,2819406.0,"['folk-pop', 'neo mellow', 'pop', 'pop rock']",74.89699999999999,252733.0
826,26,4745568.0,10925614.0,"['alt z', 'electropop', 'modern rock', 'pop']",123.97,179867.0
827,32,4709053.0,7593792.0,"['edm', 'pop', 'pop dance', 'tropical house']",147.988,199549.0
828,197,4703672.0,28335338.0,"['british soul', 'pop', 'pop soul', 'uk pop']",135.187,285240.0
829,73,4674658.0,1758300.0,"['canadian hip hop', 'pop']",95.971,212607.0
830,68,5183246.0,68875.0,[],99.954,144000.0
831,35,5125708.0,23848461.0,"['k-pop', 'k-pop girl group']",162.225,171798.0
832,165,5116071.0,4894656.0,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",82.01100000000001,214363.0
833,89,5112572.0,249910.0,"['french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",142.94799999999998,356347.0
834,32,5056387.0,23848461.0,"['k-pop', 'k-pop girl group']",115.00200000000001,163946.0
835,109,4870203.0,6569150.0,"['dance pop', 'electropop', 'pop', 'post-teen pop']",98.05,175873.0
836,15,4752289.0,4769627.0,['r&b en espanol'],94.634,129371.0
837,135,4705484.0,10580764.0,"['colombian pop', 'reggaeton colombiano']",144.511,188213.0
838,18,4680447.0,36177712.0,"['latin', 'reggaeton', 'trap latino']",97.014,172127.0
839,192,4665053.0,13697048.0,"['art pop', 'pop']",66.932,200661.0
840,69,4652712.0,3337982.0,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",145.115,197760.0
841,54,4607003.0,6096559.0,"['puerto rican pop', 'trap latino']",171.965,197721.0
842,77,4598766.0,891555.0,"['alt z', 'dance pop', 'pop', 'post-teen pop']",72.541,156106.0
843,93,4560503.0,8388838.0,"['pop', 'uk pop']",111.20200000000001,220492.0
844,46,5304382.0,23848461.0,"['k-pop', 'k-pop girl group']",144.497,229236.0
845,12,5089970.0,638337.0,"['alt z', 'nz pop', 'pop']",128.977,223480.0
846,53,4947593.0,9949044.0,"['atl hip hop', 'hip hop', 'rap', 'trap']",130.029,193591.0
847,49,4933462.0,16655692.0,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",84.295,174517.0
848,59,4751756.0,3868320.0,"['ohio hip hop', 'pop rap']",99.975,171621.0
849,110,4751064.0,352402.0,['funk carioca'],129.63,153078.0
850,81,4727923.0,613348.0,"['colombian pop', 'latin', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino']",167.96900000000002,333800.0
851,108,4641393.0,14073083.0,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",92.928,260640.0
852,65,9129562.0,9949044.0,"['atl hip hop', 'hip hop', 'rap', 'trap']",97.97399999999999,190331.0
853,68,8675173.0,9949044.0,"['atl hip hop', 'hip hop', 'rap', 'trap']",77.594,201856.0
854,77,8243488.0,9949044.0,"['atl hip hop', 'hip hop', 'rap', 'trap']",152.891,185037.0
855,84,7762934.0,5019909.0,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",92.819,198822.0
856,131,6029118.0,9949044.0,"['atl hip hop', 'hip hop', 'rap', 'trap']",140.105,181716.0
857,138,5846760.0,9949044.0,"['atl hip hop', 'hip hop', 'rap', 'trap']",145.953,187773.0
858,139,5841110.0,9949044.0,"['atl hip hop', 'hip hop', 'rap', 'trap']",155.023,202420.0
859,153,5550390.0,412466.0,"['pop rap', 'rap', 'trap']",140.045,181496.0
860,77,5233336.0,4759367.0,"['alternative r&b', 'viral pop']",117.98,163759.0
861,179,5154955.0,9949044.0,"['atl hip hop', 'hip hop', 'rap', 'trap']",178.043,194214.0
862,106,5109038.0,25417.0,['viral rap'],120.00299999999999,159955.0
863,190,4915080.0,9949044.0,"['atl hip hop', 'hip hop', 'rap', 'trap']",183.016,214192.0
864,197,4853661.0,9949044.0,"['atl hip hop', 'hip hop', 'rap', 'trap']",89.484,140833.0
865,58,7471309.0,4759367.0,"['alternative r&b', 'viral pop']",126.57600000000001,214558.0
866,97,6936305.0,4759367.0,"['alternative r&b', 'viral pop']",114.07799999999999,207710.0
867,99,6819838.0,4759367.0,"['alternative r&b', 'viral pop']",163.94400000000002,163906.0
868,116,6292620.0,4849204.0,['chicago rap'],175.929,177273.0
869,123,6032935.0,3868320.0,"['ohio hip hop', 'pop rap']",160.05700000000002,205159.0
870,126,6013371.0,4759367.0,"['alternative r&b', 'viral pop']",132.00799999999998,207265.0
871,145,5547939.0,4759367.0,"['alternative r&b', 'viral pop']",80.53,132215.0
872,151,5482390.0,4759367.0,"['alternative r&b', 'viral pop']",167.78799999999998,180019.0
873,112,5463424.0,2396662.0,"['alt z', 'dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'modern rock', 'pop', 'pop rap', 'post-teen pop', 'talent show']",136.029,180161.0
874,86,5220309.0,1255573.0,"['cali rap', 'dance pop', 'pop', 'pop rap', 'trap queen']",100.036,139413.0
875,171,5141212.0,4759367.0,"['alternative r&b', 'viral pop']",156.049,156759.0
876,177,4977405.0,4759367.0,"['alternative r&b', 'viral pop']",83.5,194871.0
877,164,4964708.0,, ,,
878,24,4867620.0,21946934.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",178.043,210795.0
879,14,4851997.0,19102888.0,"['chicago rap', 'melodic rap']",90.00299999999999,160212.0
880,188,4834258.0,3868320.0,"['ohio hip hop', 'pop rap']",90.024,143901.0
881,76,4761286.0,134339.0,"['trap chileno', 'trap latino']",99.994,212406.0
882,26,4745752.0,3828418.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",145.013,227478.0
883,143,4632724.0,17931101.0,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",71.994,386907.0
884,65,4628159.0,412466.0,"['pop rap', 'rap', 'trap']",147.912,174730.0
